loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_f1_macro,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.07686260223388672,0.08351878076791763,6.794245385450598e-06,1.3428120063191153,5100,,,,,,,,,,,
0.08031537055969239,0.41596996784210205,6.522801302931596e-06,1.369141653501843,5200,,,,,,,,,,,
0.08855464935302734,0.5491344928741455,6.251357220412595e-06,1.3954713006845707,5300,,,,,,,,,,,
0.09582109451293945,0.10565037280321121,5.979913137893595e-06,1.4218009478672986,5400,,,,,,,,,,,
0.08454539299011231,0.09181524068117142,5.708469055374593e-06,1.4481305950500263,5500,,,,,,,,,,,
0.06215141296386719,0.02836776338517666,5.437024972855592e-06,1.474460242232754,5600,,,,,,,,,,,
0.08982571601867675,0.5923920273780823,5.1655808903365915e-06,1.5007898894154819,5700,,,,,,,,,,,
0.06724122524261475,0.021190766245126724,4.89413680781759e-06,1.5271195365982095,5800,,,,,,,,,,,
0.06873901844024659,0.3813396394252777,4.622692725298589e-06,1.5534491837809372,5900,,,,,,,,,,,
0.06707469463348388,0.01567719876766205,4.351248642779588e-06,1.5797788309636651,6000,,,,,,,,,,,
0.09546743392944336,0.37245479226112366,4.079804560260587e-06,1.6061084781463928,6100,,,,,,,,,,,
0.07796475410461426,0.29500705003738403,3.8083604777415857e-06,1.6324381253291205,6200,,,,,,,,,,,
0.0725751256942749,5.121788024902344,3.5369163952225844e-06,1.6587677725118484,6300,,,,,,,,,,,
0.08022648811340333,2.2890286445617676,3.265472312703583e-06,1.685097419694576,6400,,,,,,,,,,,
0.07069363594055175,0.01531724352389574,2.9940282301845826e-06,1.7114270668773037,6500,,,,,,,,,,,
0.08596463203430176,8.888236045837402,2.7225841476655813e-06,1.7377567140600316,6600,,,,,,,,,,,
0.06652109622955323,0.0070566413924098015,2.45114006514658e-06,1.7640863612427593,6700,,,,,,,,,,,
0.0879958438873291,11.725227355957031,2.179695982627579e-06,1.790416008425487,6800,,,,,,,,,,,
0.07413410186767579,0.012949005700647831,1.9082519001085778e-06,1.8167456556082149,6900,,,,,,,,,,,
0.08487732887268067,1.7423046827316284,1.6368078175895767e-06,1.8430753027909426,7000,,,,,,,,,,,
0.06478801727294922,9.944608688354492,1.3653637350705756e-06,1.8694049499736702,7100,,,,,,,,,,,
0.07359750747680664,0.16468025743961334,1.0939196525515745e-06,1.8957345971563981,7200,,,,,,,,,,,
0.06914216995239258,1.2766015529632568,8.224755700325734e-07,1.9220642443391258,7300,,,,,,,,,,,
0.08092191696166992,0.12314429879188538,5.510314875135722e-07,1.9483938915218535,7400,,,,,,,,,,,
0.08489501953125,0.20274822413921356,2.7958740499457114e-07,1.9747235387045814,7500,,,,,,,,,,,
,,,2.0,7596,0.07982007414102554,0.9750086852020186,0.9750384024577573,57.5986,226.047,14.132,,,,,
,,,2.0,7596,,,,,,,6165.2674,19.71,1.232,1.5987345411072e+16,0.17024088778453103
